2024-02-16 23:54:23,537: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-16 23:54:23,538: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:23[0m
2024-02-16 23:54:23,539: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:23,540: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:23,712: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:23[0m
2024-02-16 23:54:23,714: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:23,715: root: INFO: Current backtesting datetime 2024-01-16 16:00:00-05:00
2024-02-16 23:54:23,715: root: INFO: Current backtesting datetime 2024-01-17 09:30:00-05:00
2024-02-16 23:54:23,716: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:23[0m
2024-02-16 23:54:23,716: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:23,717: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:24,048: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:24[0m
2024-02-16 23:54:24,052: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:24,054: root: INFO: Current backtesting datetime 2024-01-17 16:00:00-05:00
2024-02-16 23:54:24,054: root: INFO: Current backtesting datetime 2024-01-18 09:30:00-05:00
2024-02-16 23:54:24,055: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:24[0m
2024-02-16 23:54:24,055: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:24,056: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:24,769: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:24[0m
2024-02-16 23:54:24,777: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:24,787: root: INFO: Current backtesting datetime 2024-01-18 16:00:00-05:00
2024-02-16 23:54:24,787: root: INFO: Current backtesting datetime 2024-01-19 09:30:00-05:00
2024-02-16 23:54:24,788: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:24[0m
2024-02-16 23:54:24,788: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:24,791: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:25,586: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:25[0m
2024-02-16 23:54:25,588: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:25,589: root: INFO: Current backtesting datetime 2024-01-19 16:00:00-05:00
2024-02-16 23:54:25,589: root: INFO: Current backtesting datetime 2024-01-20 09:30:00-05:00
2024-02-16 23:54:25,590: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-16 23:54:25,592: root: INFO: Current backtesting datetime 2024-01-20 09:29:00-05:00
2024-02-16 23:54:25,593: root: INFO: Current backtesting datetime 2024-01-20 09:29:00-05:00
2024-02-16 23:54:25,593: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-16 23:54:25,594: root: INFO: Current backtesting datetime 2024-01-22 08:30:00-05:00
2024-02-16 23:54:25,595: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-16 23:54:25,596: root: INFO: Current backtesting datetime 2024-01-22 09:30:00-05:00
2024-02-16 23:54:25,596: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-16 23:54:25,597: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:25[0m
2024-02-16 23:54:25,598: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:25,599: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:25,774: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:25[0m
2024-02-16 23:54:25,775: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:25,776: root: INFO: Current backtesting datetime 2024-01-22 16:00:00-05:00
2024-02-16 23:54:25,776: root: INFO: Current backtesting datetime 2024-01-23 09:30:00-05:00
2024-02-16 23:54:25,777: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:25[0m
2024-02-16 23:54:25,777: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:25,778: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:25,935: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:25[0m
2024-02-16 23:54:25,936: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:25,937: root: INFO: Current backtesting datetime 2024-01-23 16:00:00-05:00
2024-02-16 23:54:25,937: root: INFO: Current backtesting datetime 2024-01-24 09:30:00-05:00
2024-02-16 23:54:25,938: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:25[0m
2024-02-16 23:54:25,938: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:25,938: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:26,353: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:26[0m
